,sentimen,text
,Negative,Ngk mau santunin rakyat dampak corona Ngk dukung sarana/alat medis yg memadai Ngk boleh lockdown wilayah Rkyat & Daerah berjuang masing2 Tapi minta narasi sanggup tanggani wabah &  Mampu sembuhkan Bijimane caranye? Sembuh pake telor kodok?.. Atau plernye?.  #WeStandWithSaidDiduhttps://twitter.com/tempodotco/status/1246268184992182273Â â€¦
,Positive,"Ngikutin berita2 & sering baca komen nitijen Indonesia di internet mengenai covid-19 yg kebanyakan ""menyalahkan pemerintah"",  Pdhal as individu kita jg punya peran kok,"
,Negative,Nggak pake perhitungan itu artinya belum Ada persiapan dampak ekonomi sosial sdh langsung maen lockdown. Kl pake perhitungan itu buat dulu aturan main buat dulu kebijakan ekonomi untuk mengatasi efek sampingnya baru jalan lockdown.
,Positive,"Nggak ada elegan elegannya warga Indonesia ditengah pandemi Covid-19. Korea Selatan, Jepang tuh banyak yang kena Corona juga. Tapi disana kok bisa ya warganya nurut2 sama pemerintah, elegan, ga banyak bacot.."
,Positive,"Ngga cukup pemerintah atau tenaga kesehatan yg berusaha memerangi COVID-19. Indonesia butuh warga-warganya untuk ikut bekerja sama :( terutama untuk tidak selalu mendahulukan egonya.  Jadi kangen @BTS_twt [Iya ngga ada hubungannya, iya]"
,Negative,Ngerti lockdown ora son? Dampak sosial.. di malay yNg makmur aja rusuh.. apalagi Indonesia..ente udah punya tabungan belom untuk selama lockdown ati2 ah teriak lockdown
,Negative,"Ngerinya lockdown gini. Kls menengah lockdown sebulan msh tahan. Kls bawah kyk mereka gini bakal kelaparan.  Menurut sy sih pusat bukannya gamau tp emg blm mampu hadapin dampaknya. Gak cm dampak ekonomi tp jg dampak sosial, politik dll Dilemma bgt emg krn resikonya tinggi. https://twitter.com/tribunnews/status/1241925546952413184Â â€¦"
,Positive,"Ngelus dada ya Allah ""Welcome to Indonesia"" Jika pengen tau kebobrokan isinya.. https://youtu.be/yX1rIKgdnNkÂ  Jangan hanya tau menyudutkan pemerintah,  tapi gimana caranya semua kalangan bekerjasama untuk membebaskan bangsa ini dari krisis Covid-19 ini Stay safe guys.."
,Negative,"ngeliat makin tingginya yg terkena dampak, untuk sementara ini lockdown (beberapa kota) kayanya pilihan yg tepat si bang. seenggaknya biar ni virus ga makin meluas aja si, pulau jawa kena semua kan berabe"
,Negative,"Ngeliat makin hari pemerintah makin nampak tidak serius terhadap pandemi covid-19 di Indonesia gini, jadi suudzon apa jangan-jangan beneran jalan keluar yang dipilih herd immunity   Gimana ga suudzon, data kasus aja  dimainin sama pemerintah."
,Positive,ngebuka pikiran juga sih ke aku yg kemarin-kemarin ngeliat atau hanya baca berita dampak ga di lockdown nya di indo. ternyata bener juga kalo dilockdown lebih parah blm di lockdown aja td udah denger kabar bbrp perusahaan swasta bulan depan ga ngegaji karyawannya. wtf:')) https://twitter.com/queensky021/status/1238687340253433858Â â€¦
,Negative,"ngak ada hubungan dengan ahok,  ini murni masakah kesehatan rakyat indonesia yang  berusaha mencegah dan menghambat penyebaran virus covid 19, pemerintah kurang tegas, rencana kurang masive dan kurang terprogram,"
,Negative,"ngak ada hubungan dengan ahok,  ini murni masakah kesehatan rakyat indonesia yang  berusaha mencegah dan menghambat penyebaran virus covid 19, pemerintah kurang tegas, rencana kurang masive dan kurang terprogram,"
,Positive,"Negativeara2 maju spt Inggris, Jepang, Francis, Jerman, USA, China jeblok ekonomi nya. Ekonomi Indonesia yang bukan Negativeara maju sudah pasti hancur. Tugas kita bersatu padu membantu pemerintah agar scepat mungkin keluar dari krisis pandemi covid-19.  #dirumahsaja"
,Negative,"Negativeara2 lain berlomba2 dengan waktu dalam mengentaskan masalah covid19, dari lockdow, isolasi kota hingga karantina, mencegah terjangkit lagi dll. Indonesia masih berkutat pada tes massal yg dijanjikan pemerintah. Keburu pasien covid 19 yg belum terdaftar meninggal tiba2. https://twitter.com/TirtoID/status/1242390702820032512Â â€¦"
,Negative,"Negativeara yang hanya sedikit korban covid-19 nya saja sudah LOCKDOWN, kenapa pemerintah Indonesia belum ambil kebijakan seperti Negativeara2 itu...???? Apalagi yang pemerintah tunggu? Korbannya masih kurang? #selamatkanindonesia #indonesialockdown"
,Positive,"Negativeara lain dalam menghadapi pendemi Covid 19 saling membantu melupakan permusuhan politik dan mendukung pemerintah dalam penanganan kasus ini. Di Indonesia lain cerita semua dipolitisi, hoax bertebaran demi menjatuhkan pemerintah. Luar biasa Negativeeri ini."
,Positive,"Negativeara lain dalam menghadapi pendemi Covid 19 saling membantu melupakan permusuhan politik dan mendukung pemerintah dalam penanganan kasus ini. Di Indonesia lain cerita semua dipolitisi, hoax bertebaran demi menjatuhkan pemerintah. Luar biasa Negativeeri ini."
,Negative,Negativeara kita gapunya duit kayaknya. Puluhan triliun abis buat kegiatan yang tidak penting para pimpinan Negativeara. Awal COVID-19 merebak aja istana malah gelar ratas soal ekonomi. Hebat ya Pemerintah Indonesia? https://twitter.com/muchlis_ar/status/1239464730671996928Â â€¦
,Negative,"Negativeara ini adalah Negativeara kesatuan investor. Pemerintah masih menghitung untubg rugi dalam segi ekonomi. Kalau ambil contoh di Negativeara lain, ga usah jauh"" Malaysia bahkan sudah lockdown dari beberapa minggu yg lalu. Pemerintah masih menghitung dampak jika investor lari"
,Negative,"Negativeara ini adalah Negativeara kesatuan investor. Pemerintah masih menghitung untubg rugi dalam segi ekonomi. Kalau ambil contoh di Negativeara lain, ga usah jauh"" Malaysia bahkan sudah lockdown dari beberapa minggu yg lalu. Pemerintah masih menghitung dampak jika investor lari"
,Positive,"Negativeara Adidaya spt USA sdh Kewalahan menangani  Covid-19. Di Inggris & Prancis Para Medik memakai Kantong Kresek yg dipungut dr Tmpt Sampah sbg APD. Di Negativeeri ini Indonesia,Pecundang Politik spt @msaid_didu ,@musniumar, @hnurwahid #FadliZon msh terus menghujat Pemerintah. Biadab! pic.twitter.com/TUNL9DpwV0"
,Negative,"Nasib rakyat Indonesia harus bertarung menghadapi covid-19 . Ditambah kebutuhan pangan yang belum bisa terpenuhi , biaya pendidikan, dan PHK beberapa perusahaan Kepada karyawan .  Ini bukan Pancasila !  Peran pemerintah kemana ?   #SERUANMENDESAK #BersatuLawanCovid19https://twitter.com/Muhammadasrul91/status/1249307399753621504Â â€¦"
,Positive,"Nanti kalau kena dibilang pemerintah lah yg salah, informasi sudah bnyak di media mengenai bahaya COVID-19 ini. Emang dasar nya masyarakat indonesia itu umum nya keras kepala. Nanti maksa2 LOCKDOWN. Yakin kita siap ?"
,Positive,"Namanya yg terkena dampak corona itu, bkn cm dia org skit kena wabah corona, mrk yg dirmhkan, di phk, toko tutup g blh dagang sbb lockdown.. itu yg wjib dpt bantuan. Lo 2 enak full dibyr pemerintah yg swasta gmn?"
,Negative,Nah... dampak dari LockDown bagi masyarakat yg rentan bisa diatasi bila pemerintah merangkul semua untuk bangun Jaring Pengaman Nasional https://twitter.com/geiszchalifah/status/1240841094541086720Â â€¦
,Positive,"nah, dampak dari lockdown dan juga stock sembako, kalau masalah dana kita bisa kesampingkan. DAK juga udh di alihkan, dan masih ada APBN sumbar 2020 34T itu yg bisa di alokasikan. inflasi adalah hal berat setuju pak. ibu sri mulyani juga ga sebodoh itu "
,Negative,"Nah yg seperti ini yg harus lebih di perhatikan dan di utamakan APD nya  oleh pemerintah.jika sampai trjdi medis mogok utk tangani pasien covid-19 kita tdk bisa berbuat apa2 kami mohon kpd pemerintah, tolong perduli lah kpd rakyat indonesia."
,Neutral,"Nah sekarang tinggal masyarakat dan pemerintah indonesia yg harus bsa bekerja sama, bahu membahu, saling gotong royong memerangi Covid-19, stop dulu saling menyalahkan, stop dulu keberpihakan."
,Neutral,"Nah sekarang tinggal masyarakat dan pemerintah indonesia yg harus bsa bekerja sama, bahu membahu, saling gotong royong memerangi Covid-19, stop dulu saling menyalahkan, stop dulu keberpihakan."
,Positive,"Nah nah nah setelah India sekarang Italia warganya mulai menjerit krn dampak lockdown,syukur pemerintah kita konsisten tdk akan melakukan lockdown meskipun beberapa org teriak2 menyuruh pemerintah melakukan lockdown,"
,Positive,nah maka dari itu pak jokowi berpikir berapa puluh kali dampak dari lockdown bakal seperti apa.
,Neutral,"Nah iyak setuju, kalo totally lockdown trs semua nya di tnggng pemerintah, pemerintah sanggup nggak kira-kira? inget loh indonesia luas, penduduknya banyak, pikirin dampak jangka panjangnya juga"
,Positive,"Nah iya mas point utamanya memang pengen menyuarakan itu mas. Dampak corona sudah berat, kalau ditambah lockdown beneran yo minta tolong lah pemangku kebijakannya juga memikirkan urusan logistik Dan ekonominya. Saya sepakat mas masalah pembatasan untuk mengurangi penyebaran.."
,Neutral,"Nah itu ngerti,, kl lockdown dampak ekonomi jg perlu di pertimbangkan,, Ga maen ketuk palu lock down,, banyak aspek yg hrs di pertimbangkan,, kemandirian masy secara ekonomi terutama,, kemudian pemerintah bisa ngga memenuhi itu dari timur sampe ke barat,,"
,Negative,"Nah itu dia minim edukasi , dampak dan hasil dari sistem lockdown. Mungkin pemerintah bisa berkaca/belajar dari lockdown nya filipina yg perekonomian dan masyarakat nya gak beda jauh dengan disini."
,Positive,"nah ini, yang lain pada kekeuh dan egois pengen lockdown tp belum tau dampak nya gimana dan kerugianny apa, klo mau cepet selesai seharus ny dilawan, jaga kesehatan jangan malah buat ht yg kgk jls, ayo lawan, jan lupa jaga kesehatan dan doa sama Tuhan supaya semua baik baik aja.."
,Positive,"NAH INI, BENCI BANGET SAMA ORANG YANG SELALU NYALAHIN PEMERINTAH BUAT LOCKDOWN INDONESIA. NTAR UDAH DILOCKDOWN TERUS KEJADIAN KAYAK STOK BARANG ABIS NGEDUMEL LAGI NYALAHIN PEMERINTAH. RATA RATA IDIOT EMANG TUH ORANG ORANG. GAK MIKIRIN DAMPAK CUMA MAU NYERANG PEMERINTAH"
,Neutral,"Nah gitu dong tegas, jngan cuma nyerang lawan politik aja. Kita samaÂ² tau indonesia sedang sakit, sakit ekonomi, sakit kepercayaan terhadap pemerintah dan sakit kecemasan karena wabah covid - 19. Mari singkirkan kepentingan masingÂ² kita bahu membahu melawan corona"
,Positive,"My president @jokowi I sincerely pray for you to #StaySafe #StayFit and always GET Wisdom from God to handle, to do #rapidtest of #COVID19indonesia #Covid_19 #CoronavirusPandemic di #Indonesia bersama dengan seluruh jajaran pemerintah dari pusat sampai daerah. #GodBlessYou"
,Positive,My fellow indonesian. Are you kidding me right now? This is the kind of #SocialDistancing in indonesia. I don't get it. We were given chance to take care of our healthy and do self-quarantine to avoid the covid-19. Kadang mikir kok orang2 suka nyalahin pemerintah but gk ngaca pic.twitter.com/IcQFABB848
,Negative,"MuterÂ² desa trus jalannya pada di tutup,pas di tanya kenapa di tutup, jwbnya bukan karna lockdown tetapi karna siaga banyak maling yang berkeliaran.  Apakah ini dampak dari pembebasan napi ??"
,Negative,"Musim begini semuanya kena dampak jadi serba sulit. .rakyat kecil makin tercekik, efek pemerintah tidak memilih kebijakan lockdown. Malah PSBB, yg dapet bantuan pun bukan seluruh yg terdampak Corona tapi hanya sebagian. Lalu yg sebagian lagi gmn? Dibiarin kelaparan?! "
,Positive,Mungkin pak jokowi khawatir klo di lock down terjadi dampak Negativeatif kaya penjarahan dan kriminalitas soalnya masyarakat kita belom setertib orang italia atau di cina sono
,Negative,"Mungkin kerja Pemerintah kita menghadapi pandemi Covid-19 di Indonesia memang nggak bagus, terkesan lelet. Tapiiii, ""obong-obong"" dengan menambah kekhawatiran juga nggak ada gunnya. Mending dipakai buat mengedukasi masyarakat lebih baik lagi."
,Neutral,Mungkin Jokowi teu mere intruksi lockdown teh karena corona dampak ka perekonomianna ngeri. Sedangkan ekonomi kita sedang di genjot investor asing. PHK gede2an bisa terjadi. Hese emang jadi pemimpin mah kudu siap menderita wkwk. Tapi lockdown ge kudu sih.
,Neutral,"Mungkin ini kali yang jadi pertimbangan Pak Jokowi bikin konsep PSBB, jalan tengah lockdown dgn dampak ekonomi, meski nyawa nomor 1, tapi kalo ekonomi krisi, kehidupan masyarakat banyak ikut terenggut https://twitter.com/tempodotco/status/1249550483456311296Â â€¦"
,Negative,Mungkin Indonesia lagi panik dengan adanya Covid-19 dan bukannya malah membaik mungkin pemerintah juga akan lepas tangan.
,Negative,"mungkin gue kurang update informasi, tp langkah kongkrit apa yg udh dilakuin sm pemerintah Indonesia ya buat nanganin wabah covid-19 ini? Maksudnya ga ada kah titik terang utk lgsg menyentuh akar masalahnya? Bukan di bagian penanganan dr akibatnya, tp penanganan dr sebabnya......"
,Neutral,"Mungkin dengan karantina wilayah dapat mmntu mengurangi kasus covid 19,sehingga setiap gubernur,walikota,camat,sampai kepala desa mengurusi wilayah nya masing masing,sehingga kebijakan apapun yang di lakukan pemerintah  lebih efektif untk sampai  kesuluruh wrga Indonesia @jokowihttps://twitter.com/tvOneNews/status/1244373783764484097Â â€¦"
,Positive,Mulai ngerti kenapa Pak Jokowi ga lockdown. Dampak lockdown bisa jauh lebih parah karena urusannya sama ekonomi masyarakat. Penjelasannya dr.Tirta bagus banget sih. https://youtu.be/yhHX27o4kMAÂ 
,Negative,"Mui sajah sdh memberikan saran agar me lockdown ,knp pemerintah pusat  masih saja blm memberikan izin utk me lockdown  ya kami paham lah,,,akan bnyk dampak nya bagi pempus,tapi setidaknya punya hati nurani lah sedikitttt saja utk rakyat."
,Negative,"Mui sajah sdh memberikan saran agar me lockdown ,knp pemerintah pusat  masih saja blm memberikan izin utk me lockdown  ya kami paham lah,,,akan bnyk dampak nya bagi pempus,tapi setidaknya punya hati nurani lah sedikitttt saja utk rakyat."
,Positive,Mon maap nih masalah LockDown ini bukan masalah ketegasan atau keberanian jiwa pemimpin.  Tapi dampak kedepan nya.  Pabila pemerintah pusat memutuskan LockDown Indonesia.  Pasti seluruh warga berebutan bahan makanan.  Dan yg miskin makin menderita gk dapet jatah makanan.
,Positive,Mon maap nih masalah LockDown ini bukan masalah ketegasan atau keberanian jiwa pemimpin.  Tapi dampak kedepan nya.  Pabila pemerintah pusat memutuskan LockDown Indonesia.  Pasti seluruh warga berebutan bahan makanan.  Dan yg miskin makin menderita gk dapet jatah makanan.
,Negative,Mohon pencerahannya mengenai langkah pemerintah dalam penanganan COVID-19. Selama ini pemerintah terlihat sangat tidak siap dalam menghadapi COVID-19 di Indonesia. Contoh kecil di tread ini mengenai "pelayanan kesehatan pasien suspect".  Tag Achmad Yurianto @KemenkesRI @jokowihttps://twitter.com/fmuchtar_/status/1239499987785904128Â â€¦
,Negative,"Mohon Kpd Pemerintah Pusat jika msh bersikukuh tdk melakukan Lockdown, maka TOLONG perhatikan langkah2 utk pencegahan virus COVID-19 dilakukan secepatnya dan ketersediaan Obat pencegahan disinfectantnya jg. Mau tunggu brp banyak lg korban?   Cc. @BNPB_Indonesia @KemenkesRI"
,Negative,Mohon di segerakan lockdown demi keselamatan rakyat indonesia agar selamat dari penyebaran wabah covid-19 yg bnyk merenggut nyawa manusia. Tolong pemerintah harus lbh bijak bagi rakyat indonesia.
,Positive,"Mngkn P.jkw udah mempertimbngkn berbagai dampak dr lockdown Terutama utk masyarakat kecil, kalangan atas jgn egois minta lockdown""  Keadaan darurat di dpn mata bagi rakyat kecil adlh ekonomi, msh bingung bsk makan apa. Makany turuti aja peraturan semua pasti sudah dipertimbangkan"
,Negative,Mmang betul semua Negativeara blm siap krn mmang covid-19 blm dtemukan obatnya..cma indonesia terlihat mnganggap enteng karena da tujuan yg lebih prioritas dr pemerintah lewat LBP yaitu INVESTASI..krn dgn msuknya INVESTASI akan msuk jg fee kekantong pribadi
,Positive,"Mk nya meng lockdown itu hrs dgn pertimbangan yg matang. Krn besar jg dampak nya. Pemerintah hati2 memutuskan nya,bukan lelet spt tuduhan mrk."
,Positive,"Minta Indonesia untuk di lockdown tapi buat videonya di luar hadeh,  sudahlah bukan waktunya saling memecah belah masyarakat lagi, waktunya bersama sama melawan covid-19, tanpa pemerintah lockdown Indonesia keseluruhan, pemerintah sudah menjalankan lockdown secara kecil kecilan"
,Negative,"Min, gue lagi kesel nih sama kebijakan pemerintah pusat yg gue anggap lambat dan kurang jelas mengatasi masalah covid-19 di indonesia"
,Positive,"Mhn jelaskan kpd orang2 lain, spy semua patuh, pemerintah terbantu untuk stop penularan Covid-19, jika tidak, maka 14 hari libur itu percuma, 14 thn pun tak bs stop penularan. Semoga Indonesia kuat. Keep Pray Keep Calm Stay Safe @tribuntimur @SupirPete2 #pencegahanviruscorona"
,Neutral,"Mhn jelaskan kpd orang2 lain, spy semua patuh, pemerintah terbantu untuk stop penularan Covid-19, jika tidak, maka 14 hari libur itu percuma, 14 thn pun tak bs stop penularan. Semoga Indonesia kuat. Keep Pray Keep Calm Stay Safe @tribuntimur @SupirPete2 #pencegahanviruscorona"
,Neutral,mestinya pusat urus dampak ekonomi dan sosial/keamanan kalo daerah urus teknis lockdown
,Neutral,"Mestinya JURU BICARA SatGas COVID-19 PEMERINTAH menerangkan & mempublikasikan hal tsb, sehingga masalah ini tidak meresahkan MASYARAKAT & MENYUSAHKAN Petugas serta semakin membuat SEDIH keluarga Meninggal terpapar COVID-19...aamiin @BNPB_Indonesia @KemenkesRI @jokowi @KSPgoid"
,Neutral,"Meski sempat ditolak, pada akhirnya pemerintah pusat hrs mengakui bhw usulan gubernur Indonesia, Anies Baswedan hrs diterapkan guna memutus mata rantai penyebaran covid-19 yg kian mengganas. https://twitter.com/VIVAcoid/status/1245351722953801728Â â€¦"
